date,code,name,investor,buy_krw,sell_krw,net_krw
2026-05-06,000660,SK하이닉스,연기금,1292189222000.0,1388445767000.0,-96256545000.0
2026-05-06,000660,SK하이닉스,외국인,5649169523470.0,5453935423470.0,195234100000.0
2026-05-06,005930,삼성전자,개인,2664088374750.0,5083158476000.0,-2419070101250.0
2026-05-06,005930,삼성전자,금융투자,696159462750.0,1108837562000.0,-412678099250.0
2026-05-06,005930,삼성전자,연기금,2389035864000.0,2408059639250.0,-19023775250.0
2026-05-06,005930,삼성전자,외국인,7669614278084.0,4576012566834.0,3093601711250.0
2026-05-06,009150,삼성전기,개인,577943242500.0,241813708000.0,336129534500.0
2026-05-06,009150,삼성전기,금융투자,70571916500.0,93932772500.0,-23360856000.0
2026-05-06,009150,삼성전기,연기금,133571793500.0,135363964000.0,-1792170500.0
2026-05-06,009150,삼성전기,외국인,312532446288.0,577655053288.0,-265122607000.0
2026-05-07,000660,SK하이닉스,개인,3748372250500.0,1714763378500.0,2033608872000.0
2026-05-07,000660,SK하이닉스,금융투자,1179741217500.0,392456325500.0,787284892000.0
2026-05-07,000660,SK하이닉스,연기금,1608221027000.0,1604251766000.0,3969261000.0
2026-05-07,000660,SK하이닉스,외국인,2773521030280.0,5309569160280.0,-2536048130000.0
2026-05-07,005930,삼성전자,개인,4770419611250.0,2197413149250.0,2573006462000.0
2026-05-07,005930,삼성전자,금융투자,864362964000.0,436485462500.0,427877501500.0
2026-05-07,005930,삼성전자,연기금,2318197865000.0,2303164689250.0,15033175750.0
2026-05-07,005930,삼성전자,외국인,2902292947000.0,5697787436500.0,-2795494489500.0
2026-05-07,009150,삼성전기,개인,194664417500.0,170977045000.0,23687372500.0
2026-05-07,009150,삼성전기,금융투자,100703141500.0,14494466000.0,86208675500.0
2026-05-07,009150,삼성전기,연기금,130469232000.0,141071039500.0,-10601807500.0
2026-05-07,009150,삼성전기,외국인,176773241500.0,247069362000.0,-70296120500.0
2026-05-08,000660,SK하이닉스,개인,3010890748000.0,1589379718000.0,1421511030000.0
2026-05-08,000660,SK하이닉스,금융투자,978323981500.0,646601840500.0,331722141000.0
2026-05-08,000660,SK하이닉스,연기금,1178643198500.0,1193469197500.0,-14825999000.0
2026-05-08,000660,SK하이닉스,외국인,1611003694772.0,3368004260772.0,-1757000566000.0
2026-05-08,005930,삼성전자,개인,3120363078250.0,920304165500.0,2200058912750.0
2026-05-08,005930,삼성전자,금융투자,851035802750.0,503373866500.0,347661936250.0
2026-05-08,005930,삼성전자,연기금,1633379092250.0,1633544617750.0,-165525500.0
2026-05-08,005930,삼성전자,외국인,1012527118728.0,3558047284228.0,-2545520165500.0
2026-05-08,009150,삼성전기,개인,105513209000.0,121715059500.0,-16201850500.0
2026-05-08,009150,삼성전기,금융투자,83897868500.0,11273487500.0,72624381000.0
2026-05-08,009150,삼성전기,연기금,88016569000.0,105344226000.0,-17327657000.0
2026-05-08,009150,삼성전기,외국인,157970915500.0,216038557500.0,-58067642000.0
2026-05-11,000660,SK하이닉스,개인,5144401117000.0,4326465585500.0,817935531500.0
2026-05-11,000660,SK하이닉스,금융투자,2130053223500.0,1357792918000.0,772260305500.0
2026-05-11,000660,SK하이닉스,연기금,2248347140000.0,2434097777000.0,-185750637000.0
2026-05-11,000660,SK하이닉스,외국인,4143715446500.0,5014890261500.0,-871174815000.0
2026-05-11,005930,삼성전자,개인,3885084119750.0,2131468433000.0,1753615686750.0
2026-05-11,005930,삼성전자,금융투자,1058500038250.0,483696623500.0,574803414750.0
2026-05-11,005930,삼성전자,연기금,2151040490500.0,2201924824500.0,-50884334000.0
2026-05-11,005930,삼성전자,외국인,2856101112071.0,5143307839321.0,-2287206727250.0
2026-05-11,009150,삼성전기,개인,317371608500.0,277842761500.0,39528847000.0
2026-05-11,009150,삼성전기,금융투자,55559254500.0,78724707500.0,-23165453000.0
2026-05-11,009150,삼성전기,연기금,95320677000.0,114457359500.0,-19136682500.0
2026-05-11,009150,삼성전기,외국인,330827717500.0,327479231000.0,3348486500.0
2026-05-12,000660,SK하이닉스,개인,8067433089000.0,4091486349000.0,3975946740000.0
2026-05-12,000660,SK하이닉스,금융투자,1130940011500.0,1227799398500.0,-96859387000.0
2026-05-12,000660,SK하이닉스,연기금,3864128335000.0,3890444057500.0,-26315722500.0
2026-05-12,000660,SK하이닉스,외국인,3851517949500.0,6969881047500.0,-3118363098000.0
2026-05-12,005930,삼성전자,개인,5292641112500.0,3102086116000.0,2190554996500.0
2026-05-12,005930,삼성전자,금융투자,844189316500.0,981870307000.0,-137680990500.0
2026-05-12,005930,삼성전자,연기금,2434791680500.0,2451392294750.0,-16600614250.0
2026-05-12,005930,삼성전자,외국인,2391463530515.0,4599804200015.0,-2208340669500.0
2026-05-12,009150,삼성전기,개인,572851141000.0,920443077500.0,-347591936500.0
2026-05-12,009150,삼성전기,금융투자,110213282500.0,167484366000.0,-57271083500.0
2026-05-12,009150,삼성전기,연기금,258227376000.0,276808697000.0,-18581321000.0
2026-05-12,009150,삼성전기,외국인,523346736500.0,635682178000.0,-112335441500.0
2026-05-13,000660,SK하이닉스,개인,5284619747000.0,4444756046500.0,839863700500.0
2026-05-13,000660,SK하이닉스,금융투자,1852364010000.0,721692108000.0,1130671902000.0
2026-05-13,000660,SK하이닉스,연기금,2440438069000.0,2533074575500.0,-92636506500.0
2026-05-13,000660,SK하이닉스,외국인,3547290451912.0,5267674313912.0,-1720383862000.0
2026-05-13,005930,삼성전자,개인,4095465809750.0,3088629012750.0,1006836797000.0
2026-05-13,005930,삼성전자,금융투자,845092858000.0,465597092250.0,379495765750.0
2026-05-13,005930,삼성전자,연기금,2352558960000.0,2360069492000.0,-7510532000.0
2026-05-13,005930,삼성전자,외국인,2054704426900.0,3607324904400.0,-1552620477500.0
2026-05-13,009150,삼성전기,개인,409539586500.0,602999285500.0,-193459699000.0
2026-05-13,009150,삼성전기,금융투자,95210363500.0,26311915000.0,68898448500.0
2026-05-13,009150,삼성전기,연기금,190901470500.0,188944706000.0,1956764500.0
2026-05-13,009150,삼성전기,외국인,390360931000.0,300295093000.0,90065838000.0
2026-05-14,000660,SK하이닉스,개인,4242697951500.0,2281892727000.0,1960805224500.0
2026-05-14,000660,SK하이닉스,금융투자,1739345377500.0,1598021669500.0,141323708000.0
2026-05-14,000660,SK하이닉스,연기금,2068290912500.0,2107891432500.0,-39600520000.0
2026-05-14,000660,SK하이닉스,외국인,3522811919112.0,5131260254612.0,-1608448335500.0
2026-05-14,005930,삼성전자,개인,3629508670750.0,3937910627000.0,-308401956250.0
2026-05-14,005930,삼성전자,금융투자,1283745926000.0,1152070761000.0,131675165000.0
2026-05-14,005930,삼성전자,연기금,2333555989000.0,2308153559250.0,25402429750.0
2026-05-14,005930,삼성전자,외국인,3867708824120.0,3644405257620.0,223303566500.0
2026-05-14,009150,삼성전기,개인,189592038000.0,197349300000.0,-7757262000.0
2026-05-14,009150,삼성전기,금융투자,147366573500.0,27703029500.0,119663544000.0
2026-05-14,009150,삼성전기,연기금,103422463000.0,112155389500.0,-8732926500.0
2026-05-14,009150,삼성전기,외국인,229285603500.0,269483167500.0,-40197564000.0
2026-05-15,000660,SK하이닉스,개인,7103965123500.0,3629942804000.0,3474022319500.0
2026-05-15,000660,SK하이닉스,금융투자,890678099500.0,1554461450000.0,-663783350500.0
2026-05-15,000660,SK하이닉스,연기금,2233773161500.0,2284913205500.0,-51140044000.0
2026-05-15,000660,SK하이닉스,외국인,3585753144500.0,6220281683500.0,-2634528539000.0
2026-05-15,005930,삼성전자,개인,5958255809750.0,3087427027250.0,2870828782500.0
2026-05-15,005930,삼성전자,금융투자,725383216500.0,981689305750.0,-256306089250.0
2026-05-15,005930,삼성전자,연기금,2065111231750.0,2119927414500.0,-54816182750.0
2026-05-15,005930,삼성전자,외국인,1572995721029.0,4069658250529.0,-2496662529500.0
2026-05-15,009150,삼성전기,개인,485129801500.0,474322353000.0,10807448500.0
2026-05-15,009150,삼성전기,금융투자,129314093500.0,64783637000.0,64530456500.0
2026-05-15,009150,삼성전기,연기금,275259658500.0,296994997500.0,-21735339000.0
2026-05-15,009150,삼성전기,외국인,484215924500.0,517716707500.0,-33500783000.0
2026-05-18,000660,SK하이닉스,개인,4176832911500.0,3653978158000.0,522854753500.0
2026-05-18,000660,SK하이닉스,금융투자,1569910228500.0,908210677500.0,661699551000.0
2026-05-18,000660,SK하이닉스,연기금,2506825884500.0,2532738449000.0,-25912564500.0
2026-05-18,000660,SK하이닉스,외국인,3250864229560.0,4272055535560.0,-1021191306000.0
2026-05-18,005930,삼성전자,개인,3897863848250.0,3439478588500.0,458385259750.0
2026-05-18,005930,삼성전자,금융투자,967157646750.0,332023534500.0,635134112250.0
2026-05-18,005930,삼성전자,연기금,2136939947250.0,2101369313250.0,35570634000.0
2026-05-18,005930,삼성전자,외국인,1867558215721.0,3107812425971.0,-1240254210250.0
2026-05-18,009150,삼성전기,개인,366705950500.0,330062458000.0,36643492500.0
2026-05-18,009150,삼성전기,금융투자,98880622000.0,52923866500.0,45956755500.0
2026-05-18,009150,삼성전기,연기금,219020842000.0,234403626500.0,-15382784500.0
2026-05-18,009150,삼성전기,외국인,406552584230.0,500651086730.0,-94098502500.0
2026-05-19,000660,SK하이닉스,개인,3636120364500.0,1472897993000.0,2163222371500.0
2026-05-19,000660,SK하이닉스,금융투자,820824871000.0,890791332000.0,-69966461000.0
2026-05-19,000660,SK하이닉스,연기금,1580957734000.0,1636113289000.0,-55155555000.0
2026-05-19,000660,SK하이닉스,외국인,1810126560163.0,3816160405163.0,-2006033845000.0
2026-05-19,005930,삼성전자,개인,3948357490250.0,1814248688500.0,2134108801750.0
2026-05-19,005930,삼성전자,금융투자,732483961000.0,371768179500.0,360715781500.0
2026-05-19,005930,삼성전자,연기금,1990238143000.0,1979366437750.0,10871705250.0
2026-05-19,005930,삼성전자,외국인,1443261739138.0,3984249561388.0,-2540987822250.0
2026-05-19,009150,삼성전기,개인,312155711000.0,182910690500.0,129245020500.0
2026-05-19,009150,삼성전기,금융투자,73989327500.0,68633687000.0,5355640500.0
2026-05-19,009150,삼성전기,연기금,129340170000.0,135204739500.0,-5864569500.0
2026-05-19,009150,삼성전기,외국인,292603475100.0,436182835100.0,-143579360000.0
2026-05-20,000660,SK하이닉스,개인,3413352220000.0,2635665676500.0,777686543500.0
2026-05-20,000660,SK하이닉스,금융투자,1047076376500.0,654856059000.0,392220317500.0
2026-05-20,000660,SK하이닉스,연기금,2088073514500.0,2103493234000.0,-15419719500.0
2026-05-20,000660,SK하이닉스,외국인,2828581138509.0,4054438987009.0,-1225857848500.0
2026-05-20,005930,삼성전자,개인,4106386948750.0,3339217194250.0,767169754500.0
2026-05-20,005930,삼성전자,금융투자,921736426750.0,408250956750.0,513485470000.0
2026-05-20,005930,삼성전자,연기금,2107948426500.0,2097986650500.0,9961776000.0
2026-05-20,005930,삼성전자,외국인,2068512351416.0,3652749495666.0,-1584237144250.0
2026-05-20,009150,삼성전기,개인,729084996000.0,702229483000.0,26855513000.0
2026-05-20,009150,삼성전기,금융투자,126199611000.0,94470951000.0,31728660000.0
2026-05-20,009150,삼성전기,연기금,306804819000.0,313368898000.0,-6564079000.0
2026-05-20,009150,삼성전기,외국인,660772038500.0,776743702500.0,-115971664000.0
2026-05-21,000660,SK하이닉스,개인,3365197855500.0,4023319103000.0,-658121247500.0
2026-05-21,000660,SK하이닉스,금융투자,1786943416500.0,489263590000.0,1297679826500.0
2026-05-21,000660,SK하이닉스,연기금,1350396492000.0,1403399649500.0,-53003157500.0
2026-05-21,000660,SK하이닉스,외국인,2706758006000.0,3494713431500.0,-787955425500.0
2026-05-21,005930,삼성전자,개인,2885464035750.0,4650827705500.0,-1765363669750.0
2026-05-21,005930,삼성전자,금융투자,1218501969250.0,431198293000.0,787303676250.0
2026-05-21,005930,삼성전자,연기금,2210598910250.0,2246743469250.0,-36144559000.0
2026-05-21,005930,삼성전자,외국인,3852765398080.0,2754092848580.0,1098672549500.0
2026-05-21,009150,삼성전기,개인,561208413500.0,646736978000.0,-85528564500.0
2026-05-21,009150,삼성전기,금융투자,146574286000.0,66975707500.0,79598578500.0
2026-05-21,009150,삼성전기,연기금,233148389500.0,217361084500.0,15787305000.0
2026-05-21,009150,삼성전기,외국인,601957849500.0,558609915000.0,43347934500.0
2026-05-22,000660,SK하이닉스,개인,1722090457000.0,1722005643500.0,84813500.0
2026-05-22,000660,SK하이닉스,금융투자,432616450000.0,309018371500.0,123598078500.0
2026-05-22,000660,SK하이닉스,연기금,918947753500.0,913917075500.0,5030678000.0
2026-05-22,000660,SK하이닉스,외국인,2701524362170.0,3007024773670.0,-305500411500.0
2026-05-22,005930,삼성전자,개인,2229562921250.0,1169174469250.0,1060388452000.0
2026-05-22,005930,삼성전자,금융투자,303676220000.0,234418992500.0,69257227500.0
2026-05-22,005930,삼성전자,연기금,1431878468000.0,1449516750000.0,-17638282000.0
2026-05-22,005930,삼성전자,외국인,1224981878069.0,2235938877569.0,-1010956999500.0
2026-05-22,009150,삼성전기,개인,786692972000.0,721918365000.0,64774607000.0
2026-05-22,009150,삼성전기,금융투자,125709017500.0,66469922500.0,59239095000.0
2026-05-22,009150,삼성전기,연기금,211729681500.0,243668151500.0,-31938470000.0
2026-05-22,009150,삼성전기,외국인,602018507512.0,584612205512.0,17406302000.0
2026-05-26,000660,SK하이닉스,개인,3223881335000.0,3788609018500.0,-564727683500.0
2026-05-26,000660,SK하이닉스,금융투자,1588835488920.0,1495513625550.0,93321863370.0
2026-05-26,000660,SK하이닉스,연기금,1192132983500.0,1222431992500.0,-30299009000.0
2026-05-26,000660,SK하이닉스,외국인,3018673526500.0,3244099587260.0,-225426060760.0
2026-05-26,005930,삼성전자,개인,1487491712750.0,2470292236750.0,-982800524000.0
2026-05-26,005930,삼성전자,금융투자,733937871750.0,823857855320.0,-89919983570.0
2026-05-26,005930,삼성전자,연기금,1525788676750.0,1500233356750.0,25555320000.0
2026-05-26,005930,삼성전자,외국인,2536992848668.0,1962221429878.0,574771418790.0
2026-05-26,009150,삼성전기,개인,1174378758500.0,859230862000.0,315147896500.0
2026-05-26,009150,삼성전기,금융투자,261533260000.0,173788792500.0,87744467500.0
2026-05-26,009150,삼성전기,연기금,445766360000.0,456174656500.0,-10408296500.0
2026-05-26,009150,삼성전기,외국인,704035982500.0,914120574000.0,-210084591500.0
2026-05-27,000660,SK하이닉스,개인,5761203110000.0,6845095510000.0,-1083892400000.0
2026-05-27,000660,SK하이닉스,금융투자,3070182548880.0,1495457124380.0,1574725424500.0
2026-05-27,000660,SK하이닉스,연기금,2443662827500.0,2522405498500.0,-78742671000.0
2026-05-27,000660,SK하이닉스,외국인,5223458289143.0,5257152759143.0,-33694470000.0
2026-05-27,005930,삼성전자,개인,3082551511250.0,3442635368000.0,-360083856750.0
2026-05-27,005930,삼성전자,금융투자,1299489141500.0,841079091000.0,458410050500.0
2026-05-27,005930,삼성전자,연기금,2744754320000.0,2789476167500.0,-44721847500.0
2026-05-27,005930,삼성전자,외국인,3138664144324.0,3219072599574.0,-80408455250.0
2026-05-27,009150,삼성전기,개인,1377873238000.0,1345565726500.0,32307511500.0
2026-05-27,009150,삼성전기,금융투자,260298992500.0,104214598000.0,156084394500.0
2026-05-27,009150,삼성전기,연기금,480405243500.0,585460460500.0,-105055217000.0
2026-05-27,009150,삼성전기,외국인,926499371000.0,861327699500.0,65171671500.0
2026-05-28,000660,SK하이닉스,개인,6135059030500.0,4538108872000.0,1596950158500.0
2026-05-28,000660,SK하이닉스,금융투자,1546597826000.0,1419857098500.0,126740727500.0
2026-05-28,000660,SK하이닉스,연기금,2159231095000.0,2157542735500.0,1688359500.0
2026-05-28,000660,SK하이닉스,외국인,3525728551496.0,5259444426996.0,-1733715875500.0
2026-05-28,005930,삼성전자,개인,4075995194000.0,2138232374750.0,1937762819250.0
2026-05-28,005930,삼성전자,금융투자,474174078000.0,977926980750.0,-503752902750.0
2026-05-28,005930,삼성전자,연기금,2340867498500.0,2321661360750.0,19206137750.0
2026-05-28,005930,삼성전자,외국인,1738461565780.0,3294702928030.0,-1556241362250.0
2026-05-28,009150,삼성전기,개인,1671041213000.0,1942490848000.0,-271449635000.0
2026-05-28,009150,삼성전기,금융투자,437033969500.0,50391103500.0,386642866000.0
2026-05-28,009150,삼성전기,연기금,687672882000.0,766791679000.0,-79118797000.0
2026-05-28,009150,삼성전기,외국인,1428801270000.0,1188510595000.0,240290675000.0
2026-05-29,000660,SK하이닉스,개인,4462167421000.0,3361957621500.0,1100209799500.0
2026-05-29,000660,SK하이닉스,금융투자,1688102140500.0,1830468993500.0,-142366853000.0
2026-05-29,000660,SK하이닉스,연기금,1484834739000.0,1498761516500.0,-13926777500.0
2026-05-29,000660,SK하이닉스,외국인,11674249107414.0,12703683353414.0,-1029434246000.0
2026-05-29,005930,삼성전자,개인,2111318718250.0,3445391792500.0,-1334073074250.0
2026-05-29,005930,삼성전자,금융투자,1544470198250.0,334292469000.0,1210177729250.0
2026-05-29,005930,삼성전자,연기금,1631121395250.0,1595764158250.0,35357237000.0
2026-05-29,005930,삼성전자,외국인,5724591752618.0,6048640882868.0,-324049130250.0
2026-05-29,009150,삼성전기,개인,2047311505000.0,2057577798500.0,-10266293500.0
2026-05-29,009150,삼성전기,금융투자,513355190500.0,216350746500.0,297004444000.0
2026-05-29,009150,삼성전기,연기금,681599162000.0,751427751000.0,-69828589000.0
2026-05-29,009150,삼성전기,외국인,2781574250459.0,2730353951459.0,51220299000.0
2026-06-01,000660,SK하이닉스,개인,4041321788000.0,4346141426000.0,-304819638000.0
2026-06-01,000660,SK하이닉스,금융투자,1905726590000.0,1079849360500.0,825877229500.0
2026-06-01,000660,SK하이닉스,연기금,1999853808000.0,1589754026000.0,410099782000.0
2026-06-01,000660,SK하이닉스,외국인,4006803852500.0,5721694938000.0,-1714891085500.0
2026-06-01,005930,삼성전자,개인,4315017626500.0,5402618974500.0,-1087601348000.0
2026-06-01,005930,삼성전자,금융투자,1617214671250.0,333653635000.0,1283561036250.0
2026-06-01,005930,삼성전자,연기금,2605676494000.0,2497384614000.0,108291880000.0
2026-06-01,005930,삼성전자,외국인,6113344823811.0,6150679769061.0,-37334945250.0
2026-06-01,009150,삼성전기,개인,1324677141000.0,1104585526500.0,220091614500.0
2026-06-01,009150,삼성전기,금융투자,300117407500.0,61365815000.0,238751592500.0
2026-06-01,009150,삼성전기,연기금,443899107500.0,553483464000.0,-109584356500.0
2026-06-01,009150,삼성전기,외국인,1135719512500.0,1305761106000.0,-170041593500.0
2026-06-02,000660,SK하이닉스,개인,4292229124500.0,3528574586000.0,763654538500.0
2026-06-02,000660,SK하이닉스,금융투자,1405803785000.0,1809936229500.0,-404132444500.0
2026-06-02,000660,SK하이닉스,연기금,1940853940000.0,1786349180000.0,154504760000.0
2026-06-02,000660,SK하이닉스,외국인,5028020731233.0,5976655154233.0,-948634423000.0
2026-06-02,005930,삼성전자,개인,6970928589000.0,4134353247750.0,2836575341250.0
2026-06-02,005930,삼성전자,금융투자,1588919995000.0,561506420500.0,1027413574500.0
2026-06-02,005930,삼성전자,연기금,3127986663750.0,3037433887250.0,90552776500.0
2026-06-02,005930,삼성전자,외국인,3496201529744.0,7433474334494.0,-3937272804750.0
2026-06-02,009150,삼성전기,개인,1433942812000.0,1334650216000.0,99292596000.0
2026-06-02,009150,삼성전기,금융투자,225043625000.0,143908456000.0,81135169000.0
2026-06-02,009150,삼성전기,연기금,466864352000.0,605155258500.0,-138290906500.0
2026-06-02,009150,삼성전기,외국인,1182834702000.0,986838359500.0,195996342500.0
2026-06-04,000660,SK하이닉스,개인,2020305127000.0,1597537696500.0,422767430500.0
2026-06-04,000660,SK하이닉스,금융투자,935517800500.0,899118466000.0,36399334500.0
2026-06-04,000660,SK하이닉스,연기금,1327635822000.0,1279163624000.0,48472198000.0
2026-06-04,000660,SK하이닉스,외국인,4195842574155.0,4938403347655.0,-742560773500.0
2026-06-04,005930,삼성전자,개인,4704533421000.0,1521306374250.0,3183227046750.0
2026-06-04,005930,삼성전자,금융투자,1386735050000.0,358930588500.0,1027804461500.0
2026-06-04,005930,삼성전자,연기금,2166641242250.0,2156365217500.0,10276024750.0
2026-06-04,005930,삼성전자,외국인,3502559852306.0,7905415160806.0,-4402855308500.0
2026-06-04,009150,삼성전기,개인,840029590500.0,497641617000.0,342387973500.0
2026-06-04,009150,삼성전기,금융투자,141014737000.0,44825638000.0,96189099000.0
2026-06-04,009150,삼성전기,연기금,350029712000.0,342301146000.0,7728566000.0
2026-06-04,009150,삼성전기,외국인,1092301715000.0,1499450337500.0,-407148622500.0
2026-06-05,000660,SK하이닉스,개인,4553704951000.0,2521591502000.0,2032113449000.0
2026-06-05,000660,SK하이닉스,금융투자,1216763880000.0,1742482076500.0,-525718196500.0
2026-06-05,000660,SK하이닉스,연기금,1861084924000.0,1862251167500.0,-1166243500.0
2026-06-05,000660,SK하이닉스,외국인,4092211250700.0,5398594730700.0,-1306383480000.0
2026-06-05,005930,삼성전자,개인,4382427314250.0,2587460233250.0,1794967081000.0
2026-06-05,005930,삼성전자,금융투자,694996376250.0,991284645000.0,-296288268750.0
2026-06-05,005930,삼성전자,연기금,2419683014250.0,2417820655250.0,1862359000.0
2026-06-05,005930,삼성전자,외국인,3238742575391.0,4650876055391.0,-1412133480000.0
2026-06-05,009150,삼성전기,개인,1238924046500.0,1313032487500.0,-74108441000.0
2026-06-05,009150,삼성전기,금융투자,160098617000.0,51309275500.0,108789341500.0
2026-06-05,009150,삼성전기,연기금,551958905500.0,539797390500.0,12161515000.0
2026-06-05,009150,삼성전기,외국인,681069795000.0,780992159000.0,-99922364000.0
2026-06-08,000660,SK하이닉스,개인,4750168384000.0,4336914203000.0,413254181000.0
2026-06-08,000660,SK하이닉스,금융투자,1563730324000.0,1830651907000.0,-266921583000.0
2026-06-08,000660,SK하이닉스,연기금,2143965898500.0,2096154937500.0,47810961000.0
2026-06-08,000660,SK하이닉스,외국인,3956384716500.0,4269817712500.0,-313432996000.0
2026-06-08,005930,삼성전자,개인,4731838425000.0,3281003791750.0,1450834633250.0
2026-06-08,005930,삼성전자,금융투자,774624703250.0,1637376375750.0,-862751672500.0
2026-06-08,005930,삼성전자,연기금,2436575286500.0,2450628396750.0,-14053110250.0
2026-06-08,005930,삼성전자,외국인,3376043035557.0,3737139530307.0,-361096494750.0
2026-06-08,009150,삼성전기,개인,646021046000.0,619921009000.0,26100037000.0
2026-06-08,009150,삼성전기,금융투자,247041961500.0,168793953500.0,78248008000.0
2026-06-08,009150,삼성전기,연기금,372784518500.0,358930717500.0,13853801000.0
2026-06-08,009150,삼성전기,외국인,721673161500.0,834752650500.0,-113079489000.0
2026-06-09,000660,SK하이닉스,개인,3571947218500.0,4083176535000.0,-511229316500.0
2026-06-09,000660,SK하이닉스,금융투자,2320090689500.0,836660624500.0,1483430065000.0
2026-06-09,000660,SK하이닉스,연기금,2189912163000.0,2129453769500.0,60458393500.0
2026-06-09,000660,SK하이닉스,외국인,3412198295575.0,4774092062575.0,-1361893767000.0
2026-06-09,005930,삼성전자,개인,2557877166250.0,2681492829000.0,-123615662750.0
2026-06-09,005930,삼성전자,금융투자,609548097750.0,644507413250.0,-34959315500.0
2026-06-09,005930,삼성전자,연기금,2145234085250.0,2132974600500.0,12259484750.0
2026-06-09,005930,삼성전자,외국인,3240677719569.0,3733031699569.0,-492353980000.0
2026-06-09,009150,삼성전기,개인,1207920383500.0,1530000450000.0,-322080066500.0
2026-06-09,009150,삼성전기,금융투자,146445551000.0,92445041500.0,54000509500.0
2026-06-09,009150,삼성전기,연기금,508169764500.0,510699714000.0,-2529949500.0
2026-06-09,009150,삼성전기,외국인,1042835045000.0,763364354000.0,279470691000.0
2026-06-10,000660,SK하이닉스,개인,4104254637000.0,2149377440500.0,1954877196500.0
2026-06-10,000660,SK하이닉스,금융투자,1128328757500.0,2283949620500.0,-1155620863000.0
2026-06-10,000660,SK하이닉스,연기금,1783519469500.0,1806723315500.0,-23203846000.0
2026-06-10,000660,SK하이닉스,외국인,2818039666284.0,3418276446784.0,-600236780500.0
2026-06-10,005930,삼성전자,개인,3192239297500.0,1241830956000.0,1950408341500.0
2026-06-10,005930,삼성전자,금융투자,371345020250.0,926277100000.0,-554932079750.0
2026-06-10,005930,삼성전자,연기금,2095308247500.0,2163192151750.0,-67883904250.0
2026-06-10,005930,삼성전자,외국인,2221712814022.0,3402562454772.0,-1180849640750.0
2026-06-10,009150,삼성전기,개인,1049005576000.0,699826974000.0,349178602000.0
2026-06-10,009150,삼성전기,금융투자,98241917000.0,87429989000.0,10811928000.0
2026-06-10,009150,삼성전기,연기금,440008648000.0,520322607500.0,-80313959500.0
2026-06-10,009150,삼성전기,외국인,711631992000.0,962564557500.0,-250932565500.0
2026-06-11,000660,SK하이닉스,개인,3862956462500.0,3394130053000.0,468826409500.0
2026-06-11,000660,SK하이닉스,금융투자,1277671249000.0,2072054613000.0,-794383364000.0
2026-06-11,000660,SK하이닉스,연기금,2699382204000.0,2625289467500.0,74092736500.0
2026-06-11,000660,SK하이닉스,외국인,5345045728620.0,4792727577120.0,552318151500.0
2026-06-11,005930,삼성전자,개인,2797478591500.0,1395252329500.0,1402226262000.0
2026-06-11,005930,삼성전자,금융투자,640859863000.0,1719857188500.0,-1078997325500.0
2026-06-11,005930,삼성전자,연기금,2196884836000.0,2097976279250.0,98908556750.0
2026-06-11,005930,삼성전자,외국인,3384701670750.0,3211272366250.0,173429304500.0
2026-06-11,009150,삼성전기,개인,783576744000.0,653513328000.0,130063416000.0
2026-06-11,009150,삼성전기,금융투자,161741798500.0,100498881000.0,61242917500.0
2026-06-11,009150,삼성전기,연기금,369646733500.0,506595351000.0,-136948617500.0
2026-06-11,009150,삼성전기,외국인,574251614000.0,641426691000.0,-67175077000.0
2026-06-12,000660,SK하이닉스,개인,3162762173500.0,3837145623500.0,-674383450000.0
2026-06-12,000660,SK하이닉스,금융투자,2042357949000.0,984383045000.0,1057974904000.0
2026-06-12,000660,SK하이닉스,연기금,1494601717000.0,1594705767000.0,-100104050000.0
2026-06-12,000660,SK하이닉스,외국인,4630566824336.0,3342366095336.0,1288200729000.0
2026-06-12,005930,삼성전자,개인,2448252977000.0,4428131582750.0,-1979878605750.0
2026-06-12,005930,삼성전자,금융투자,1168838165500.0,636579180500.0,532258985000.0
2026-06-12,005930,삼성전자,연기금,1995698254250.0,1970753143500.0,24945110750.0
2026-06-12,005930,삼성전자,외국인,3566122027036.0,2594535019036.0,971587008000.0
2026-06-12,009150,삼성전기,개인,1715320934500.0,1156941746000.0,558379188500.0
2026-06-12,009150,삼성전기,금융투자,203432167000.0,252252115000.0,-48819948000.0
2026-06-12,009150,삼성전기,연기금,439571941500.0,480518642500.0,-40946701000.0
2026-06-12,009150,삼성전기,외국인,1016790612539.0,608339902039.0,408450710500.0
2026-06-15,000660,SK하이닉스,개인,2014423188000.0,2795856377500.0,-781433189500.0
2026-06-15,000660,SK하이닉스,금융투자,934012523500.0,847644894000.0,86367629500.0
2026-06-15,000660,SK하이닉스,연기금,1158115990000.0,1212231883000.0,-54115893000.0
2026-06-15,000660,SK하이닉스,외국인,4146310582925.0,3720537636425.0,425772946500.0
2026-06-15,005930,삼성전자,개인,1954666759000.0,1514023160500.0,440643598500.0
2026-06-15,005930,삼성전자,금융투자,664933564250.0,500177070500.0,164756493750.0
2026-06-15,005930,삼성전자,연기금,1797961618750.0,1800824666000.0,-2863047250.0
2026-06-15,005930,삼성전자,외국인,2470257369959.0,3080557788209.0,-610300418250.0
2026-06-15,009150,삼성전기,개인,915719543500.0,1778673646500.0,-862954103000.0
2026-06-15,009150,삼성전기,금융투자,203458492000.0,115441121000.0,88017371000.0
